Time,Order Number (1),Order Number (2),Arrival Number
17:30:00,479.0,564.0,0.0
17:31:00,481.0,564.0,2.0
17:32:00,483.0,564.0,2.0
17:33:00,485.0,564.0,2.0
17:34:00,486.6666666666667,564.0,3.6666666666666665
17:35:00,488.3333333333333,564.0,3.6666666666666665
17:36:00,490.0,564.0,3.6666666666666665
17:37:00,492.0,564.0,3.0
17:38:00,494.0,564.0,3.0
17:39:00,496.0,564.0,3.0
17:40:00,498.0,564.0,4.0
17:41:00,500.0,564.0,4.0
17:42:00,502.0,564.0,4.0
17:43:00,505.3333333333333,564.0,3.6666666666666665
17:44:00,508.6666666666667,564.0,3.6666666666666665
17:45:00,512.0,564.0,3.6666666666666665
17:46:00,514.3333333333334,564.0,4.666666666666667
17:47:00,516.6666666666666,564.0,4.666666666666667
17:48:00,519.0,564.0,4.666666666666667
17:49:00,520.6666666666666,564.0,3.6666666666666665
17:50:00,522.3333333333334,564.0,3.6666666666666665
17:51:00,524.0,564.0,3.6666666666666665
17:52:00,524.0,565.3333333333334,2.3333333333333335
17:53:00,524.0,566.6666666666666,2.3333333333333335
17:54:00,524.0,568.0,2.3333333333333335
17:55:00,524.0,569.3333333333334,2.6666666666666665
17:56:00,524.0,570.6666666666666,2.6666666666666665
17:57:00,524.0,572.0,2.6666666666666665
17:58:00,524.0,574.0,3.6666666666666665
17:59:00,524.0,576.0,3.6666666666666665
18:00:00,524.0,578.0,3.6666666666666665
18:01:00,524.0,578.0,0.0
18:02:00,524.0,578.0,0.0
18:03:00,524.0,578.0,0.0
18:04:00,524.0,579.3333333333334,6.0
18:05:00,524.0,580.6666666666666,6.0
18:06:00,524.0,582.0,6.0
18:07:00,524.0,583.3333333333334,3.0
18:08:00,524.0,584.6666666666666,3.0
18:09:00,524.0,586.0,3.0
18:10:00,524.0,588.3333333333334,2.0
18:11:00,524.0,590.6666666666666,2.0
18:12:00,524.0,593.0,2.0
18:13:00,524.0,593.0,0.0
18:14:00,524.0,593.0,0.0
18:15:00,524.0,593.0,0.0
18:16:00,524.0,593.0,0.3333333333333333
18:17:00,524.0,593.0,0.3333333333333333
18:18:00,524.0,593.0,0.3333333333333333
18:19:00,524.0,595.0,3.3333333333333335
18:20:00,524.0,597.0,3.3333333333333335
18:21:00,524.0,599.0,3.3333333333333335
18:22:00,524.0,599.3333333333334,4.333333333333333
18:23:00,524.0,599.6666666666666,4.333333333333333
18:24:00,524.0,600.0,4.333333333333333
18:25:00,524.0,600.6666666666666,3.3333333333333335
18:26:00,524.0,601.3333333333334,3.3333333333333335
18:27:00,524.0,602.0,3.3333333333333335
18:28:00,524.0,603.6666666666666,3.3333333333333335
18:29:00,524.0,605.3333333333334,3.3333333333333335
18:30:00,524.0,607.0,3.3333333333333335
18:31:00,524.0,607.3333333333334,4.333333333333333
18:32:00,524.0,607.6666666666666,4.333333333333333
18:33:00,524.0,608.0,4.333333333333333
18:34:00,524.0,609.0,2.0
